202403230032	3	53.99687	1110000000000000	1	8.11278	1110000000000000	1
202403230102	3	53.99680	1110000000000000	1	8.11267	1110000000000000	1
202403230132	3	53.99679	1110000000000000	1	8.11267	1110000000000000	1
202403230202	3	53.99680	1110000000000000	1	8.11265	1110000000000000	1
202403230232	3	53.99676	1110000000000000	1	8.11265	1110000000000000	1
202403230302	3	53.99675	1110000000000000	1	8.11265	1110000000000000	1
202403230402	3	53.99676	1110000000000000	1	8.11274	1110000000000000	1
202403230502	3	53.99690	1110000000000000	1	8.11300	1110000000000000	1
202403230532	3	53.99694	1110000000000000	1	8.11450	1110000000000000	1
202403230602	3	53.99658	1110000000000000	1	8.11493	1110000000000000	1
202403230832	3	53.99645	1110000000000000	1	8.11493	1110000000000000	1
202403231302	3	53.99656	1110000000000000	1	8.11491	1110000000000000	1
202403231332	3	53.99689	1110000000000000	1	8.11278	1110000000000000	1
202403231602	3	53.99680	1110000000000000	1	8.11270	1110000000000000	1
