202403250500	2.180	1910000000010120	2	 6.830	1910000000010130	3	1.832	1910000000010120	2	11.470	1910000000010120	2	1.497	1910000000010120	2	10.980	1910000000010120	2	0.9520	1910000000010120	2	 8.670	1910000000010120	2	143	1910000000010000	1	0.595	1910000000010100	1
202403250630	2.540	1110000000010120	2	 5.810	1110000000010120	2	1.824	1110000000010120	2	 8.080	1110000000010120	2	1.483	1110000000010120	2	 7.400	1110000000010120	2	0.9304	1110000000010120	2	 5.750	1110000000010120	2	312	1110000000010000	1	0.633	1110000000010100	1
202403250700	2.460	1110000000011110	1	 6.700	1110000000011110	1	1.775	1110000000011110	1	 7.330	1110000000011110	1	1.405	1110000000011110	1	 6.980	1110000000011110	1	0.8829	1110000000011110	1	 5.390	1110000000011110	1	333	1110000000010000	1	0.643	1110000000010100	1
202403250730	1.870	1110000000011110	1	12.790	1110000000014130	4	1.523	1110000000011110	1	 6.870	1110000000011110	1	1.265	1110000000011110	1	 6.550	1110000000011110	1	0.8088	1110000000011110	1	 4.970	1110000000011110	1	362	1110000000010000	1	0.596	1110000000010100	1
202403250800	2.440	1110000000011110	1	 6.630	1110000000011110	1	1.619	1110000000011110	1	 7.490	1110000000011110	1	1.311	1110000000011110	1	 6.940	1110000000011110	1	0.8282	1110000000011110	1	 5.330	1110000000011110	1	337	1110000000010000	1	0.670	1110000000010100	1
202403250830	2.050	1910000000011110	1	 5.720	1910000000011110	1	1.493	1910000000011110	1	 6.710	1910000000011110	1	1.225	1910000000011110	1	 6.930	1910000000011110	1	0.7956	1910000000011110	1	 5.360	1910000000011110	1	335	1910000000010000	1	0.640	1910000000010100	1
202403250900	2.180	1110000000011110	1	 6.260	1110000000011110	1	1.581	1110000000011110	1	 8.620	1110000000011110	1	1.285	1110000000011110	1	 8.950	1110000000011110	1	0.8051	1110000000011110	1	 6.400	1110000000011110	1	279	1110000000010000	1	0.546	1110000000010100	1
202403250930	2.170	1110000000011110	1	 7.350	1110000000011110	1	1.623	1110000000011110	1	10.890	1110000000011110	1	1.306	1110000000011110	1	 8.680	1110000000011110	1	0.8218	1110000000011110	1	 6.390	1110000000011110	1	279	1110000000010000	1	0.442	1110000000010100	1
202403251000	2.160	1110000000011110	1	 6.110	1110000000011110	1	1.714	1110000000011110	1	 9.480	1110000000011110	1	1.372	1110000000011110	1	 9.020	1110000000011110	1	0.8783	1110000000011110	1	 6.750	1110000000011110	1	266	1110000000010000	1	0.540	1110000000010100	1
202403251030	2.300	1110000000011110	1	 6.800	1110000000011110	1	1.773	1110000000011110	1	 9.370	1110000000011110	1	1.399	1110000000011110	1	 8.310	1110000000011110	1	0.9041	1110000000011110	1	 6.240	1110000000011110	1	287	1110000000010000	1	0.648	1110000000010100	1
202403251100	1.920	1110000000011110	1	 6.940	1110000000011110	1	1.573	1110000000011110	1	 7.890	1110000000011110	1	1.270	1110000000011110	1	 8.360	1110000000011110	1	0.7882	1110000000011110	1	 6.550	1110000000011110	1	272	1110000000010000	1	0.590	1110000000010100	1
202403251130	1.820	1110000000011110	1	 5.420	1110000000011110	1	1.486	1110000000011110	1	10.430	1110000000011110	1	1.199	1110000000011110	1	10.250	1110000000011110	1	0.7511	1110000000011110	1	 7.290	1110000000011110	1	244	1110000000010000	1	0.655	1110000000010100	1
202403251200	1.740	1110000000011110	1	 8.820	1110000000011110	1	1.221	1110000000011110	1	 7.220	1110000000011110	1	1.011	1110000000011110	1	 7.310	1110000000011110	1	0.6162	1110000000011110	1	 5.570	1110000000011110	1	320	1110000000010000	1	0.514	1110000000010100	1
202403251230	1.810	1110000000011110	1	13.180	1110000000014130	4	1.223	1110000000011110	1	 9.390	1110000000011110	1	0.973	1110000000011110	1	 8.740	1110000000011110	1	0.6051	1110000000011110	1	 6.200	1110000000011110	1	288	1110000000010000	1	0.523	1110000000010100	1
202403251300	1.720	1910000000011110	1	 6.880	1910000000014130	4	1.178	1910000000011110	1	 9.530	1910000000011110	1	0.923	1910000000011110	1	 8.690	1910000000011110	1	0.5845	1910000000011110	1	 6.130	1910000000011110	1	293	1910000000010000	1	0.520	1910000000010100	1
202403251330	1.630	1910000000011110	1	11.340	1910000000014130	4	1.211	1910000000011110	1	 8.690	1910000000011110	1	0.966	1910000000011110	1	 8.040	1910000000011110	1	0.5935	1910000000011110	1	 6.040	1910000000011110	1	271	1910000000010000	1	0.585	1910000000010100	1
202403251430	1.530	1910000000011110	1	 6.210	1910000000011110	1	1.131	1910000000011110	1	11.640	1910000000011110	1	0.894	1910000000011110	1	13.790	1910000000011130	3	0.5686	1910000000011110	1	10.500	1910000000011110	1	118	1910000000010000	1	0.538	1910000000010100	1
