202403220032	3	54.35667	1110000000000000	1	5.93253	1110000000000000	1
202403220102	3	54.35663	1110000000000000	1	5.93251	1110000000000000	1
202403220132	3	54.35660	1110000000000000	1	5.93249	1110000000000000	1
202403220202	3	54.35654	1110000000000000	1	5.93251	1110000000000000	1
202403220232	3	54.35654	1110000000000000	1	5.93257	1110000000000000	1
202403220302	3	54.35649	1110000000000000	1	5.93264	1110000000000000	1
202403220332	3	54.35647	1110000000000000	1	5.93296	1110000000000000	1
202403220402	3	54.35635	1110000000000000	1	5.93416	1110000000000000	1
202403220432	3	54.35627	1110000000000000	1	5.93498	1110000000000000	1
202403220502	3	54.35633	1110000000000000	1	5.93508	1110000000000000	1
202403220532	3	54.35633	1110000000000000	1	5.93515	1110000000000000	1
202403220602	3	54.35636	1110000000000000	1	5.93517	1110000000000000	1
202403220632	3	54.35639	1110000000000000	1	5.93517	1110000000000000	1
202403220702	3	54.35639	1110000000000000	1	5.93517	1110000000000000	1
202403220732	3	54.35640	1110000000000000	1	5.93515	1110000000000000	1
202403220802	3	54.35639	1110000000000000	1	5.93513	1110000000000000	1
202403220832	3	54.35639	1110000000000000	1	5.93508	1110000000000000	1
202403220902	3	54.35645	1110000000000000	1	5.93506	1110000000000000	1
202403220932	3	54.35651	1110000000000000	1	5.93500	1110000000000000	1
202403221002	3	54.35667	1110000000000000	1	5.93483	1110000000000000	1
202403221032	3	54.35685	1110000000000000	1	5.93436	1110000000000000	1
202403221102	3	54.35695	1110000000000000	1	5.93369	1110000000000000	1
202403221132	3	54.35697	1110000000000000	1	5.93300	1110000000000000	1
202403221202	3	54.35681	1110000000000000	1	5.93275	1110000000000000	1
202403221232	3	54.35674	1110000000000000	1	5.93260	1110000000000000	1
202403221302	3	54.35668	1110000000000000	1	5.93253	1110000000000000	1
202403221332	3	54.35663	1110000000000000	1	5.93253	1110000000000000	1
202403221402	3	54.35661	1110000000000000	1	5.93255	1110000000000000	1
202403221432	3	54.35659	1110000000000000	1	5.93255	1110000000000000	1
202403221502	3	54.35655	1110000000000000	1	5.93262	1110000000000000	1
202403221532	3	54.35651	1110000000000000	1	5.93277	1110000000000000	1
202403221602	3	54.35642	1110000000000000	1	5.93382	1110000000000000	1
202403221632	3	54.35638	1110000000000000	1	5.93493	1110000000000000	1
202403221702	3	54.35637	1110000000000000	1	5.93504	1110000000000000	1
202403221732	3	54.35644	1110000000000000	1	5.93511	1110000000000000	1
202403221802	3	54.35645	1110000000000000	1	5.93513	1110000000000000	1
202403221832	3	54.35648	1110000000000000	1	5.93515	1110000000000000	1
202403221902	3	54.35647	1110000000000000	1	5.93517	1110000000000000	1
202403221932	3	54.35648	1110000000000000	1	5.93513	1110000000000000	1
202403222002	3	54.35647	1110000000000000	1	5.93515	1110000000000000	1
202403222032	3	54.35652	1110000000000000	1	5.93511	1110000000000000	1
202403222102	3	54.35655	1110000000000000	1	5.93506	1110000000000000	1
202403222132	3	54.35658	1110000000000000	1	5.93498	1110000000000000	1
202403222202	3	54.35674	1110000000000000	1	5.93472	1110000000000000	1
202403222232	3	54.35696	1110000000000000	1	5.93393	1110000000000000	1
202403222302	3	54.35695	1110000000000000	1	5.93305	1110000000000000	1
202403222332	3	54.35683	1110000000000000	1	5.93275	1110000000000000	1
202403230002	3	54.35676	1110000000000000	1	5.93266	1110000000000000	1
