202403250000	3.750	1110000000011110	1	7.620	1110000000011110	1	2.712	1110000000011110	1	7.690	1110000000011110	1	2.164	1110000000011110	1	7.500	1110000000011110	1	1.4122	1110000000011110	1	6.180	1110000000011110	1	290	1110000000010000	1	0.719	1110000000010100	1
202403250030	3.450	1110000000011110	1	9.090	1110000000011110	1	2.755	1110000000011110	1	8.090	1110000000011110	1	2.224	1110000000011110	1	7.900	1110000000011110	1	1.4225	1110000000011110	1	6.120	1110000000011110	1	291	1110000000010000	1	0.684	1110000000010100	1
202403250100	3.130	1110000000011110	1	8.530	1110000000011110	1	2.552	1110000000011110	1	7.460	1110000000011110	1	2.136	1110000000011110	1	7.530	1110000000011110	1	1.3482	1110000000011110	1	6.120	1110000000011110	1	292	1110000000010000	1	0.695	1110000000010100	1
202403250130	3.320	1110000000011110	1	8.490	1110000000011110	1	2.540	1110000000011110	1	7.650	1110000000011110	1	2.031	1110000000011110	1	7.670	1110000000011110	1	1.2754	1110000000011110	1	5.800	1110000000011110	1	309	1110000000010000	1	0.670	1110000000010100	1
202403250200	3.590	1110000000011110	1	7.170	1110000000011110	1	2.592	1110000000011110	1	7.590	1110000000011110	1	2.078	1110000000011110	1	7.720	1110000000011110	1	1.3005	1110000000011110	1	6.040	1110000000011110	1	297	1110000000010000	1	0.709	1110000000010100	1
202403250230	3.410	1110000000011110	1	6.790	1110000000011110	1	2.746	1110000000011110	1	8.050	1110000000011110	1	2.217	1110000000011110	1	7.880	1110000000011110	1	1.4208	1110000000011110	1	6.400	1110000000011110	1	280	1110000000010000	1	0.729	1110000000010100	1
202403250300	3.950	1110000000011110	1	7.800	1110000000011110	1	2.612	1110000000011110	1	7.670	1110000000011110	1	2.143	1110000000011110	1	7.700	1110000000011110	1	1.3445	1110000000011110	1	6.140	1110000000011110	1	292	1110000000010000	1	0.681	1110000000010100	1
202403250330	3.590	1110000000011110	1	6.580	1110000000011110	1	2.705	1110000000011110	1	7.870	1110000000011110	1	2.158	1110000000011110	1	7.730	1110000000011110	1	1.3425	1110000000011110	1	6.160	1110000000011110	1	291	1110000000010000	1	0.668	1110000000010100	1
202403250400	3.680	1110000000011110	1	7.250	1110000000011110	1	2.450	1110000000011110	1	7.780	1110000000011110	1	1.968	1110000000011110	1	7.940	1110000000011110	1	1.2499	1110000000011110	1	6.250	1110000000011110	1	286	1110000000010000	1	0.735	1110000000010100	1
202403250430	3.210	1110000000011110	1	8.270	1110000000011110	1	2.439	1110000000011110	1	8.140	1110000000011110	1	1.912	1110000000011110	1	7.590	1110000000011110	1	1.2151	1110000000011110	1	6.030	1110000000011110	1	298	1110000000010000	1	0.696	1110000000010100	1
202403250500	2.740	1110000000011110	1	6.440	1110000000011110	1	2.364	1110000000011110	1	7.930	1110000000011110	1	1.984	1110000000011110	1	7.830	1110000000011110	1	1.2765	1110000000011110	1	6.350	1110000000011110	1	282	1110000000010000	1	0.744	1110000000010100	1
202403250530	3.310	1110000000011110	1	8.720	1110000000011110	1	2.468	1110000000011110	1	8.160	1110000000011110	1	1.997	1110000000011110	1	7.690	1110000000011110	1	1.2662	1110000000011110	1	6.190	1110000000011110	1	290	1110000000010000	1	0.723	1110000000010100	1
202403250600	3.240	1110000000011110	1	7.430	1110000000011110	1	2.439	1110000000011110	1	7.660	1110000000011110	1	1.892	1110000000011110	1	7.770	1110000000011110	1	1.2161	1110000000011110	1	6.030	1110000000011110	1	297	1110000000010000	1	0.722	1110000000010100	1
202403250630	3.240	1110000000011110	1	7.930	1110000000011110	1	2.542	1110000000011110	1	8.180	1110000000011110	1	2.020	1110000000011110	1	7.750	1110000000011110	1	1.2668	1110000000011110	1	5.990	1110000000011110	1	299	1110000000010000	1	0.714	1110000000010100	1
202403250700	3.310	1110000000011110	1	6.490	1110000000011110	1	2.448	1110000000011110	1	8.410	1110000000011110	1	1.936	1110000000011110	1	7.840	1110000000011110	1	1.2037	1110000000011110	1	5.980	1110000000011110	1	299	1110000000010000	1	0.749	1110000000010100	1
202403250730	3.470	1110000000011110	1	8.020	1110000000011110	1	2.399	1110000000011110	1	7.880	1110000000011110	1	1.966	1110000000011110	1	7.910	1110000000011110	1	1.2667	1110000000011110	1	6.220	1110000000011110	1	289	1110000000010000	1	0.726	1110000000010100	1
