202403220000	1.640	1110000000011110	1	4.760	1110000000011110	1	1.211	1110000000011110	1	4.850	1110000000011110	1	0.958	1110000000011110	1	4.720	1110000000011110	1	0.6137	1110000000011110	1	4.090	1110000000011110	1	439	1110000000010000	1	0.497	1110000000010100	1
202403220030	1.740	1110000000011110	1	4.760	1110000000011110	1	1.151	1110000000011110	1	4.820	1110000000011110	1	0.921	1110000000011110	1	4.880	1110000000011110	1	0.5967	1110000000011110	1	4.120	1110000000011110	1	437	1110000000010000	1	0.544	1110000000010100	1
202403220100	1.560	1110000000011110	1	5.130	1110000000011110	1	1.175	1110000000011110	1	5.250	1110000000011110	1	0.920	1110000000011110	1	4.840	1110000000011110	1	0.5881	1110000000011110	1	4.090	1110000000011110	1	438	1110000000010000	1	0.585	1110000000010100	1
202403220130	1.600	1110000000011110	1	4.580	1110000000011110	1	1.179	1110000000011110	1	4.780	1110000000011110	1	0.933	1110000000011110	1	4.820	1110000000011110	1	0.5983	1110000000011110	1	4.240	1110000000011110	1	424	1110000000010000	1	0.551	1110000000010100	1
202403220200	1.660	1110000000011110	1	4.570	1110000000011110	1	1.118	1110000000011110	1	4.980	1110000000011110	1	0.873	1110000000011110	1	4.930	1110000000011110	1	0.5596	1110000000011110	1	4.050	1110000000011110	1	443	1110000000010000	1	0.547	1110000000010100	1
202403220230	1.730	1110000000011110	1	4.710	1110000000011110	1	1.242	1110000000011110	1	4.680	1110000000011110	1	0.980	1110000000011110	1	4.690	1110000000011110	1	0.6170	1110000000011110	1	4.020	1110000000011110	1	446	1110000000010000	1	0.500	1110000000010100	1
202403220300	2.300	1110000000011110	1	4.810	1110000000011110	1	1.299	1110000000011110	1	4.810	1110000000011110	1	0.997	1110000000011110	1	4.680	1110000000011110	1	0.6308	1110000000011110	1	4.060	1110000000011110	1	441	1110000000010000	1	0.525	1110000000010100	1
202403220330	2.260	1110000000011110	1	4.380	1110000000011110	1	1.319	1110000000011110	1	4.810	1110000000011110	1	1.050	1110000000011110	1	4.680	1110000000011110	1	0.6701	1110000000011110	1	4.050	1110000000011110	1	442	1110000000010000	1	0.527	1110000000010100	1
202403220400	1.860	1110000000011110	1	5.080	1110000000011110	1	1.402	1110000000011110	1	4.920	1110000000011110	1	1.103	1110000000011110	1	4.730	1110000000011110	1	0.7069	1110000000011110	1	4.110	1110000000011110	1	437	1110000000010000	1	0.554	1110000000010100	1
202403220430	1.970	1110000000011110	1	4.880	1110000000011110	1	1.344	1110000000011110	1	4.720	1110000000011110	1	1.066	1110000000011110	1	4.710	1110000000011110	1	0.6837	1110000000011110	1	3.960	1110000000011110	1	454	1110000000010000	1	0.526	1110000000010100	1
202403220500	2.100	1110000000011110	1	4.560	1110000000011110	1	1.323	1110000000011110	1	4.730	1110000000011110	1	1.038	1110000000011110	1	4.600	1110000000011110	1	0.6519	1110000000011110	1	3.790	1110000000011110	1	473	1110000000010000	1	0.547	1110000000010100	1
202403220530	1.680	1110000000011110	1	4.940	1110000000011110	1	1.188	1110000000011110	1	4.500	1110000000011110	1	0.980	1110000000011110	1	4.460	1110000000011110	1	0.6409	1110000000011110	1	3.710	1110000000011110	1	485	1110000000010000	1	0.535	1110000000010100	1
202403220600	1.630	1110000000011110	1	4.210	1110000000011110	1	1.214	1110000000011110	1	4.840	1110000000011110	1	0.957	1110000000011110	1	4.560	1110000000011110	1	0.6135	1110000000011110	1	3.660	1110000000011110	1	490	1110000000010000	1	0.583	1110000000010100	1
202403220630	1.600	1110000000011110	1	4.910	1110000000011110	1	1.243	1110000000011110	1	4.850	1110000000011110	1	0.999	1110000000011110	1	4.830	1110000000011110	1	0.6348	1110000000011110	1	3.870	1110000000011110	1	465	1110000000010000	1	0.576	1110000000010100	1
202403220700	1.510	1110000000011110	1	5.180	1110000000011110	1	1.220	1110000000011110	1	4.910	1110000000011110	1	0.971	1110000000011110	1	4.710	1110000000011110	1	0.6211	1110000000011110	1	3.820	1110000000011110	1	470	1110000000010000	1	0.586	1110000000010100	1
