202403230032	3	54.20044	1110000000000000	1	8.09883	1110000000000000	1
202403230102	3	54.20033	1110000000000000	1	8.09868	1110000000000000	1
202403230132	3	54.20027	1110000000000000	1	8.09860	1110000000000000	1
202403230202	3	54.20016	1110000000000000	1	8.09858	1110000000000000	1
202403230232	3	54.20009	1110000000000000	1	8.09858	1110000000000000	1
202403230302	3	54.20005	1110000000000000	1	8.09858	1110000000000000	1
202403230332	3	54.20002	1110000000000000	1	8.09860	1110000000000000	1
202403230402	3	54.19994	1110000000000000	1	8.09864	1110000000000000	1
202403230432	3	54.19987	1110000000000000	1	8.09873	1110000000000000	1
202403230502	3	54.19984	1110000000000000	1	8.09881	1110000000000000	1
202403230532	3	54.19975	1110000000000000	1	8.09903	1110000000000000	1
202403230602	3	54.19979	1110000000000000	1	8.09969	1110000000000000	1
202403230632	3	54.19984	1110000000000000	1	8.10061	1110000000000000	1
202403230702	3	54.20007	1110000000000000	1	8.10081	1110000000000000	1
202403230732	3	54.20016	1110000000000000	1	8.10083	1110000000000000	1
202403230802	3	54.20017	1110000000000000	1	8.10085	1110000000000000	1
202403230832	3	54.20014	1110000000000000	1	8.10087	1110000000000000	1
202403230902	3	54.20025	1110000000000000	1	8.10079	1110000000000000	1
202403230932	3	54.20030	1110000000000000	1	8.10081	1110000000000000	1
202403231002	3	54.20042	1110000000000000	1	8.10072	1110000000000000	1
202403231032	3	54.20047	1110000000000000	1	8.10068	1110000000000000	1
202403231102	3	54.20064	1110000000000000	1	8.10036	1110000000000000	1
202403231132	3	54.20071	1110000000000000	1	8.10010	1110000000000000	1
202403231202	3	54.20072	1110000000000000	1	8.09993	1110000000000000	1
202403231232	3	54.20069	1110000000000000	1	8.09941	1110000000000000	1
202403231302	3	54.20057	1110000000000000	1	8.09894	1110000000000000	1
202403231332	3	54.20045	1110000000000000	1	8.09875	1110000000000000	1
202403231402	3	54.20036	1110000000000000	1	8.09870	1110000000000000	1
202403231432	3	54.20023	1110000000000000	1	8.09864	1110000000000000	1
202403231502	3	54.20014	1110000000000000	1	8.09862	1110000000000000	1
202403231532	3	54.20000	1110000000000000	1	8.09864	1110000000000000	1
202403231602	3	54.19999	1110000000000000	1	8.09866	1110000000000000	1
202403231632	3	54.19991	1110000000000000	1	8.09873	1110000000000000	1
202403231702	3	54.19987	1110000000000000	1	8.09877	1110000000000000	1
202403231732	3	54.19983	1110000000000000	1	8.09886	1110000000000000	1
202403231802	3	54.19974	1110000000000000	1	8.09911	1110000000000000	1
202403231832	3	54.19968	1110000000000000	1	8.10016	1110000000000000	1
202403231902	3	54.19989	1110000000000000	1	8.10068	1110000000000000	1
202403231932	3	54.20005	1110000000000000	1	8.10081	1110000000000000	1
202403232002	3	54.20015	1110000000000000	1	8.10085	1110000000000000	1
202403232032	3	54.20019	1110000000000000	1	8.10087	1110000000000000	1
202403232102	3	54.20028	1110000000000000	1	8.10083	1110000000000000	1
202403232132	3	54.20035	1110000000000000	1	8.10081	1110000000000000	1
202403232202	3	54.20043	1110000000000000	1	8.10074	1110000000000000	1
202403232232	3	54.20050	1110000000000000	1	8.10064	1110000000000000	1
202403232302	3	54.20062	1110000000000000	1	8.10038	1110000000000000	1
202403232332	3	54.20072	1110000000000000	1	8.10006	1110000000000000	1
202403240002	3	54.20070	1110000000000000	1	8.09952	1110000000000000	1
