202403210000	1.510	1110000000011110	1	10.700	1110000000011110	1	0.943	1110000000011110	1	8.360	1110000000011110	1	0.734	1110000000011110	1	6.530	1110000000011110	1	0.4760	1110000000011110	1	4.460	1110000000011110	1	402	1110000000010000	1	0.763	1110000000010100	1
202403210030	1.770	1110000000011110	1	 3.400	1110000000011130	3	1.190	1110000000011110	1	5.280	1110000000011110	1	0.919	1110000000011110	1	4.970	1110000000011110	1	0.5999	1110000000011110	1	4.050	1110000000011110	1	444	1110000000010000	1	0.625	1110000000010100	1
202403210100	2.320	1110000000011110	1	 5.240	1110000000011110	1	1.523	1110000000011110	1	5.580	1110000000011110	1	1.224	1110000000011110	1	5.390	1110000000011110	1	0.7893	1110000000011110	1	4.370	1110000000011110	1	411	1110000000010000	1	0.616	1110000000010100	1
202403210130	2.200	1910000000011110	1	 5.230	1910000000011110	1	1.782	1910000000011110	1	5.510	1910000000011110	1	1.425	1910000000011110	1	5.660	1910000000011110	1	0.9179	1910000000011110	1	4.650	1910000000011110	1	386	1910000000010000	1	0.573	1910000000010100	1
202403210200	2.490	1110000000011110	1	 5.110	1110000000011110	1	1.967	1110000000011110	1	5.890	1110000000011110	1	1.634	1110000000011110	1	6.050	1110000000011110	1	1.0523	1110000000011110	1	5.140	1110000000011110	1	349	1110000000010000	1	0.607	1110000000010100	1
202403210230	2.730	1110000000011110	1	 5.950	1110000000011110	1	2.083	1110000000011110	1	6.290	1110000000011110	1	1.654	1110000000011110	1	6.000	1110000000011110	1	1.0594	1110000000011110	1	5.110	1110000000011110	1	351	1110000000010000	1	0.632	1110000000010100	1
202403210300	2.730	1110000000011110	1	 6.350	1110000000011110	1	1.980	1110000000011110	1	6.060	1110000000011110	1	1.579	1110000000011110	1	5.890	1110000000011110	1	1.0068	1110000000011110	1	4.870	1110000000011110	1	368	1110000000010000	1	0.638	1110000000010100	1
202403210330	2.790	1110000000011110	1	 5.620	1110000000011110	1	2.002	1110000000011110	1	6.130	1110000000011110	1	1.591	1110000000011110	1	5.740	1110000000011110	1	1.0246	1110000000011110	1	4.790	1110000000011110	1	375	1110000000010000	1	0.630	1110000000010100	1
202403210400	2.540	1110000000011110	1	 5.700	1110000000011110	1	1.858	1110000000011110	1	6.280	1110000000011110	1	1.506	1110000000011110	1	5.910	1110000000011110	1	0.9561	1110000000011110	1	4.810	1110000000011110	1	374	1110000000010000	1	0.631	1110000000010100	1
202403210430	2.290	1110000000011110	1	 5.790	1110000000011110	1	1.789	1110000000011110	1	5.870	1110000000011110	1	1.410	1110000000011110	1	5.850	1110000000011110	1	0.9026	1110000000011110	1	4.730	1110000000011110	1	379	1110000000010000	1	0.674	1110000000010100	1
202403210500	2.010	1110000000011110	1	 5.490	1110000000011110	1	1.694	1110000000011110	1	6.090	1110000000011110	1	1.396	1110000000011110	1	6.190	1110000000011110	1	0.9389	1110000000011110	1	5.010	1110000000011110	1	358	1110000000010000	1	0.683	1110000000010100	1
202403210530	2.410	1110000000011110	1	 6.970	1110000000011110	1	1.644	1110000000011110	1	6.110	1110000000011110	1	1.328	1110000000011110	1	6.040	1110000000011110	1	0.8668	1110000000011110	1	4.860	1110000000011110	1	370	1110000000010000	1	0.661	1110000000010100	1
202403210600	2.130	1110000000011110	1	 5.910	1110000000011110	1	1.748	1110000000011110	1	6.370	1110000000011110	1	1.403	1110000000011110	1	6.240	1110000000011110	1	0.8964	1110000000011110	1	4.720	1110000000011110	1	380	1110000000010000	1	0.650	1110000000010100	1
202403210630	1.870	1910000000011110	1	 8.030	1910000000011110	1	1.590	1910000000011110	1	6.210	1910000000011110	1	1.308	1910000000011110	1	6.180	1910000000011110	1	0.8535	1910000000011110	1	4.820	1910000000011110	1	371	1910000000010000	1	0.680	1910000000010100	1
202403210700	2.070	1110000000011110	1	 5.340	1110000000011110	1	1.647	1110000000011110	1	6.600	1110000000011110	1	1.321	1110000000011110	1	6.380	1110000000011110	1	0.8410	1110000000011110	1	4.960	1110000000011110	1	362	1110000000010000	1	0.667	1110000000010100	1
202403210730	1.910	1110000000011110	1	 5.890	1110000000011110	1	1.494	1110000000011110	1	6.560	1110000000011110	1	1.208	1110000000011110	1	6.380	1110000000011110	1	0.7830	1110000000011110	1	4.920	1110000000011110	1	365	1110000000010000	1	0.657	1110000000010100	1
202403210800	1.820	1110000000011110	1	 7.100	1110000000011110	1	1.429	1110000000011110	1	7.180	1110000000011110	1	1.166	1110000000011110	1	6.540	1110000000011110	1	0.7683	1110000000011110	1	5.110	1110000000011110	1	351	1110000000010000	1	0.674	1110000000010100	1
202403210830	2.100	1110000000011110	1	 5.220	1110000000011110	1	1.416	1110000000011110	1	7.460	1110000000011110	1	1.122	1110000000011110	1	6.740	1110000000011110	1	0.7229	1110000000011110	1	5.090	1110000000011110	1	353	1110000000010000	1	0.686	1110000000010100	1
202403210900	1.910	1110000000011110	1	 6.940	1110000000011110	1	1.363	1110000000011110	1	8.900	1110000000011110	1	1.101	1110000000011110	1	7.290	1110000000011110	1	0.7196	1110000000011110	1	5.400	1110000000011110	1	331	1110000000010000	1	0.730	1110000000010100	1
202403210930	1.760	1110000000011110	1	 9.240	1110000000011110	1	1.241	1110000000011110	1	7.290	1110000000011110	1	1.002	1110000000011110	1	6.660	1110000000011110	1	0.6456	1110000000011110	1	4.970	1110000000011110	1	361	1110000000010000	1	0.673	1110000000010100	1
202403211000	1.780	1110000000011110	1	 7.100	1110000000011110	1	1.370	1110000000011110	1	8.120	1110000000011110	1	1.080	1110000000011110	1	7.530	1110000000011110	1	0.6831	1110000000011110	1	5.400	1110000000011110	1	333	1110000000010000	1	0.676	1110000000010100	1
202403211030	1.740	1910000000011110	1	12.550	1910000000011110	1	1.326	1910000000011110	1	9.740	1910000000011110	1	1.053	1910000000011110	1	7.870	1910000000011110	1	0.6743	1910000000011110	1	5.600	1910000000011110	1	320	1910000000010000	1	0.731	1910000000010100	1
202403211100	1.800	1110000000011110	1	10.200	1110000000011110	1	1.258	1110000000011110	1	8.360	1110000000011110	1	1.030	1110000000011110	1	8.040	1110000000011110	1	0.6596	1110000000011110	1	5.780	1110000000011110	1	310	1110000000010000	1	0.763	1110000000010100	1
202403211130	1.680	1110000000011110	1	 8.570	1110000000011110	1	1.199	1110000000011110	1	9.130	1110000000011110	1	0.975	1110000000011110	1	7.610	1110000000011110	1	0.6198	1110000000011110	1	5.540	1110000000011110	1	324	1110000000010000	1	0.719	1110000000010100	1
202403211200	1.510	1110000000011110	1	 9.460	1110000000011110	1	1.230	1110000000011110	1	9.190	1110000000011110	1	0.975	1110000000011110	1	8.210	1110000000011110	1	0.6212	1110000000011110	1	5.800	1110000000011110	1	308	1110000000010000	1	0.783	1110000000010100	1
202403211230	1.460	1110000000011110	1	 9.350	1110000000011110	1	1.157	1110000000011110	1	8.890	1110000000011110	1	0.937	1110000000011110	1	7.830	1110000000011110	1	0.5834	1110000000011110	1	5.570	1110000000011110	1	322	1110000000010000	1	0.764	1110000000010100	1
202403211300	1.810	1110000000011110	1	10.560	1110000000011110	1	1.227	1110000000011110	1	9.380	1110000000011110	1	0.975	1110000000011110	1	8.300	1110000000011110	1	0.6203	1110000000011110	1	5.830	1110000000011110	1	308	1110000000010000	1	0.792	1110000000010100	1
202403211330	1.520	1110000000011110	1	 7.220	1110000000011110	1	1.206	1110000000011110	1	8.890	1110000000011110	1	0.940	1110000000011110	1	7.960	1110000000011110	1	0.5825	1110000000011110	1	5.540	1110000000011110	1	322	1110000000010000	1	0.770	1110000000010100	1
202403211400	1.680	1110000000011110	1	11.580	1110000000011110	1	1.235	1110000000011110	1	9.470	1110000000011110	1	0.970	1110000000011110	1	8.160	1110000000011110	1	0.5825	1110000000011110	1	5.250	1110000000011110	1	342	1110000000010000	1	0.774	1110000000010100	1
202403211430	1.670	1110000000011110	1	 9.350	1110000000011110	1	1.245	1110000000011110	1	9.490	1110000000011110	1	0.964	1110000000011110	1	7.930	1110000000011110	1	0.5946	1110000000011110	1	5.150	1110000000011110	1	348	1110000000010000	1	0.785	1110000000010100	1
202403211500	1.540	1110000000011110	1	10.660	1110000000011110	1	1.165	1110000000011110	1	8.360	1110000000011110	1	0.951	1110000000011110	1	7.460	1110000000011110	1	0.5988	1110000000011110	1	5.070	1110000000011110	1	354	1110000000010000	1	0.787	1110000000010100	1
202403211530	1.550	1110000000011110	1	 9.860	1110000000011110	1	1.193	1110000000011110	1	7.730	1110000000011110	1	0.976	1110000000011110	1	6.920	1110000000011110	1	0.6143	1110000000011110	1	4.770	1110000000011110	1	377	1110000000010000	1	0.754	1110000000010100	1
202403211600	1.700	1110000000011110	1	 9.900	1110000000011110	1	1.309	1110000000011110	1	7.620	1110000000011110	1	1.064	1110000000011110	1	6.420	1110000000011110	1	0.6909	1110000000011110	1	4.560	1110000000011110	1	393	1110000000010000	1	0.717	1110000000010100	1
202403211630	1.680	1110000000011110	1	 8.010	1110000000011110	1	1.307	1110000000011110	1	6.910	1110000000011110	1	1.038	1110000000011110	1	5.650	1110000000011110	1	0.6712	1110000000011110	1	4.310	1110000000011110	1	416	1110000000010000	1	0.688	1110000000010100	1
202403211700	2.080	1110000000011110	1	 8.560	1110000000011110	1	1.289	1110000000011110	1	5.420	1110000000011110	1	1.064	1110000000011110	1	5.260	1110000000011110	1	0.7008	1110000000011110	1	4.210	1110000000011110	1	427	1110000000010000	1	0.618	1110000000010100	1
202403211730	2.160	1110000000011110	1	 8.900	1110000000011110	1	1.496	1110000000011110	1	5.050	1110000000011110	1	1.202	1110000000011110	1	5.180	1110000000011110	1	0.7810	1110000000011110	1	4.250	1110000000011110	1	422	1110000000010000	1	0.609	1110000000010100	1
202403211800	2.490	1110000000011110	1	 5.480	1110000000011110	1	1.635	1110000000011110	1	5.130	1110000000011110	1	1.277	1110000000011110	1	5.240	1110000000011110	1	0.8070	1110000000011110	1	4.240	1110000000011110	1	424	1110000000010000	1	0.583	1110000000010100	1
202403211830	2.480	1110000000011110	1	 5.130	1110000000011110	1	1.739	1110000000011110	1	5.360	1110000000011110	1	1.375	1110000000011110	1	5.240	1110000000011110	1	0.9117	1110000000011110	1	4.490	1110000000011110	1	399	1110000000010000	1	0.580	1110000000010100	1
202403211900	2.300	1910000000011110	1	 5.290	1910000000011110	1	1.828	1910000000011110	1	5.030	1910000000011110	1	1.438	1910000000011110	1	5.270	1910000000011110	1	0.9266	1910000000011110	1	4.650	1910000000011110	1	386	1910000000010000	1	0.587	1910000000010100	1
202403211930	2.240	1910000000011110	1	 4.980	1910000000011110	1	1.751	1910000000011110	1	5.290	1910000000011110	1	1.438	1910000000011110	1	5.290	1910000000011110	1	0.9167	1910000000011110	1	4.420	1910000000011110	1	405	1910000000010000	1	0.517	1910000000010100	1
202403212000	2.190	1110000000011110	1	 4.720	1110000000011110	1	1.744	1110000000011110	1	5.400	1110000000011110	1	1.383	1110000000011110	1	5.660	1110000000011110	1	0.8947	1110000000011110	1	4.720	1110000000011110	1	380	1110000000010000	1	0.588	1110000000010100	1
202403212030	2.350	1110000000011110	1	 5.950	1110000000011110	1	1.677	1110000000011110	1	5.340	1110000000011110	1	1.396	1110000000011110	1	5.670	1110000000011110	1	0.9059	1110000000011110	1	4.810	1110000000011110	1	373	1110000000010000	1	0.562	1110000000010100	1
