202403220032	1.950	1110000000011110	1	 6.250	1110000000011111	1	 4.819	1110000000011111	1	237.700	1110000000010100	1	20.100	1110000000010100	1	6.450	1110000000010100	1	1	0000000000000000	0	 6.140	1110000000011110	1	 5.210	1110000000011110	1	 3.410	1110000000011111	1	 7.240	1110000000011110	1	0.400	1110000000010100	1	0.709	1110000000010100	1	2.680	1110000000010100	1	0.05380	1110000000010100	1
202403220102	1.840	1110000000011110	1	 6.250	1110000000011111	1	 4.706	1110000000011111	1	240.500	1110000000010100	1	21.300	1110000000010100	1	6.450	1110000000010100	1	1	0000000000000000	0	 5.920	1110000000011110	1	 5.080	1110000000011110	1	 3.350	1110000000011111	1	 6.900	1110000000011110	1	0.398	1110000000010100	1	0.704	1110000000010100	1	3.000	1110000000010100	1	0.05323	1110000000010100	1
202403220132	1.800	1110000000011110	1	 6.250	1110000000011111	1	 4.762	1110000000011111	1	240.500	1110000000010100	1	26.700	1110000000010100	1	6.450	1110000000010100	1	1	0000000000000000	0	 6.060	1110000000011110	1	 5.130	1110000000011110	1	 3.390	1110000000011111	1	 7.160	1110000000011110	1	0.400	1110000000010100	1	0.702	1110000000010100	1	2.450	1110000000010100	1	0.05086	1110000000010100	1
202403220202	1.900	1110000000011110	1	 6.670	1110000000011111	1	 5.000	1110000000011111	1	246.100	1110000000010100	1	20.800	1110000000010100	1	6.450	1110000000010100	1	1	0000000000000000	0	 6.240	1110000000011110	1	 5.350	1110000000011110	1	 3.530	1110000000011111	1	 7.280	1110000000011110	1	0.392	1110000000010100	1	0.706	1110000000010100	1	2.760	1110000000010100	1	0.04869	1110000000010100	1
202403220232	1.880	1110000000011110	1	 6.670	1110000000011111	1	 4.878	1110000000011111	1	243.300	1110000000010100	1	22.000	1110000000010100	1	6.450	1110000000010100	1	1	0000000000000000	0	 6.200	1110000000011110	1	 5.270	1110000000011110	1	 3.470	1110000000011111	1	 7.290	1110000000011110	1	0.400	1110000000010100	1	0.704	1110000000010100	1	2.610	1110000000010100	1	0.05062	1110000000010100	1
202403220302	2.010	1110000000011110	1	 6.670	1110000000011111	1	 5.128	1110000000011111	1	240.500	1110000000010100	1	16.000	1110000000010100	1	6.500	1110000000010100	1	1	0000000000000000	0	 6.320	1110000000011110	1	 5.480	1110000000011110	1	 3.640	1110000000011111	1	 7.290	1110000000011110	1	0.384	1110000000010100	1	0.703	1110000000010100	1	3.030	1110000000010100	1	0.04897	1110000000010100	1
202403220332	1.800	1110000000011110	1	 6.670	1110000000011111	1	 4.938	1110000000011111	1	241.900	1110000000010100	1	23.200	1110000000010100	1	6.500	1110000000010100	1	1	0000000000000000	0	 6.220	1110000000011110	1	 5.330	1110000000011110	1	 3.530	1110000000011111	1	 7.260	1110000000011110	1	0.390	1110000000010100	1	0.702	1110000000010100	1	2.470	1110000000010100	1	0.04730	1110000000010100	1
202403220402	1.790	1110000000011110	1	 6.670	1110000000011111	1	 4.938	1110000000011111	1	244.700	1110000000010100	1	25.400	1110000000010100	1	6.500	1110000000010100	1	1	0000000000000000	0	 6.250	1110000000011110	1	 5.320	1110000000011110	1	 3.490	1110000000011111	1	 7.340	1110000000011110	1	0.399	1110000000010100	1	0.707	1110000000010100	1	2.280	1110000000010100	1	0.04703	1110000000010100	1
202403220432	1.780	1110000000011110	1	 6.670	1110000000011111	1	 4.938	1110000000011111	1	241.900	1110000000010100	1	21.600	1110000000010100	1	6.500	1110000000010100	1	1	0000000000000000	0	 6.310	1110000000011110	1	 5.340	1110000000011110	1	 3.430	1110000000011111	1	 7.460	1110000000011110	1	0.411	1110000000010100	1	0.719	1110000000010100	1	2.660	1110000000010100	1	0.04677	1110000000010100	1
202403220502	1.820	1110000000011110	1	 6.670	1110000000011111	1	 4.938	1110000000011111	1	243.300	1110000000010100	1	21.600	1110000000010100	1	6.500	1110000000010100	1	1	0000000000000000	0	 6.290	1110000000011110	1	 5.310	1110000000011110	1	 3.500	1110000000011111	1	 7.450	1110000000011110	1	0.400	1110000000010100	1	0.703	1110000000010100	1	2.590	1110000000010100	1	0.04782	1110000000010100	1
202403220532	1.580	1110000000011110	1	 6.670	1110000000011111	1	 4.706	1110000000011111	1	251.700	1110000000010100	1	28.900	1110000000010100	1	6.500	1110000000010100	1	1	0000000000000000	0	 6.210	1110000000011110	1	 5.090	1110000000011110	1	 3.280	1110000000011111	1	 7.580	1110000000011110	1	0.423	1110000000010100	1	0.715	1110000000010100	1	2.050	1110000000010100	1	0.04571	1110000000010100	1
202403220602	1.690	1110000000011110	1	 6.670	1110000000011111	1	 4.938	1110000000011111	1	254.500	1110000000010100	1	27.200	1110000000010100	1	6.500	1110000000010100	1	1	0000000000000000	0	 6.290	1110000000011110	1	 5.320	1110000000011110	1	 3.420	1110000000011111	1	 7.440	1110000000011110	1	0.408	1110000000010100	1	0.719	1110000000010100	1	2.620	1110000000010100	1	0.04441	1110000000010100	1
202403220632	1.730	1110000000011110	1	 7.140	1110000000011111	1	 5.063	1110000000011131	3	260.200	1110000000010100	1	16.300	1110000000010100	1	6.500	1110000000010100	1	1	0000000000000000	0	 6.450	1110000000011130	3	 5.440	1110000000011130	3	 3.490	1110000000011111	1	 7.650	1110000000011110	1	0.410	1110000000010100	1	0.721	1110000000010100	1	2.740	1110000000010100	1	0.04324	1110000000010100	1
202403220732	0.000	1110000000011110	1	25.000	1110000000011131	3	16.667	1110000000011131	3	167.300	1110000000010100	1	59.500	1110000000010100	1	7.700	1110000000010100	1	7	0000000000000000	0	21.770	1110000000011130	3	18.590	1110000000011130	3	 6.900	1110000000011111	1	25.490	1110000000011110	1	0.506	1110000000010100	1	0.909	1110000000010100	1	2.280	1110000000010100	1	0.00000	1110000000010100	1
202403220802	0.000	1110000000011110	1	20.000	1110000000011111	1	16.000	1110000000011111	1	261.600	1110000000010100	1	75.200	1110000000010100	1	7.650	1110000000010100	1	7	0000000000000000	0	21.270	1110000000011110	1	17.900	1110000000011110	1	 6.620	1110000000011111	1	25.270	1110000000011110	1	0.525	1110000000010100	1	0.909	1110000000010100	1	2.480	1110000000010100	1	0.00000	1110000000010100	1
202403220832	0.000	1110000000011110	1	20.000	1110000000011111	1	16.000	1110000000011111	1	163.100	1110000000010100	1	69.000	1110000000010100	1	7.700	1110000000010100	1	7	0000000000000000	0	21.210	1110000000011110	1	17.860	1110000000011110	1	 6.320	1110000000011111	1	25.190	1110000000011110	1	0.543	1110000000010100	1	0.915	1110000000010100	1	2.160	1110000000010100	1	0.00000	1110000000010100	1
