202403210032	3	55.19227	1110000000000000	1	7.15804	1110000000000000	1
202403210102	3	55.19219	1110000000000000	1	7.15794	1110000000000000	1
202403210132	3	55.19206	1110000000000000	1	7.15779	1110000000000000	1
202403210232	3	55.19177	1110000000000000	1	7.15761	1110000000000000	1
202403210302	3	55.19151	1110000000000000	1	7.15766	1110000000000000	1
202403210332	3	55.19126	1110000000000000	1	7.15794	1110000000000000	1
202403210402	3	55.19116	1110000000000000	1	7.15828	1110000000000000	1
202403210432	3	55.19114	1110000000000000	1	7.15858	1110000000000000	1
202403210502	3	55.19116	1110000000000000	1	7.15888	1110000000000000	1
202403210532	3	55.19119	1110000000000000	1	7.15901	1110000000000000	1
202403210602	3	55.19120	1110000000000000	1	7.15905	1110000000000000	1
202403210632	3	55.19121	1110000000000000	1	7.15905	1110000000000000	1
202403210732	3	55.19129	1110000000000000	1	7.15905	1110000000000000	1
202403210802	3	55.19128	1110000000000000	1	7.15907	1110000000000000	1
202403210832	3	55.19128	1110000000000000	1	7.15907	1110000000000000	1
202403210902	3	55.19133	1110000000000000	1	7.15909	1110000000000000	1
202403210932	3	55.19147	1110000000000000	1	7.15912	1110000000000000	1
202403211002	3	55.19162	1110000000000000	1	7.15888	1110000000000000	1
202403211032	3	55.19179	1110000000000000	1	7.15879	1110000000000000	1
202403211132	3	55.19227	1110000000000000	1	7.15834	1110000000000000	1
202403211202	3	55.19229	1110000000000000	1	7.15822	1110000000000000	1
202403211232	3	55.19229	1110000000000000	1	7.15815	1110000000000000	1
202403211302	3	55.19229	1110000000000000	1	7.15809	1110000000000000	1
202403211332	3	55.19229	1110000000000000	1	7.15798	1110000000000000	1
202403211402	3	55.19227	1110000000000000	1	7.15798	1110000000000000	1
202403211432	3	55.19228	1110000000000000	1	7.15804	1110000000000000	1
202403211502	3	55.19229	1110000000000000	1	7.15811	1110000000000000	1
202403211532	3	55.19231	1110000000000000	1	7.15834	1110000000000000	1
202403211602	3	55.19218	1110000000000000	1	7.15892	1110000000000000	1
202403211632	3	55.19198	1110000000000000	1	7.15937	1110000000000000	1
202403211702	3	55.19174	1110000000000000	1	7.15952	1110000000000000	1
202403211732	3	55.19165	1110000000000000	1	7.15952	1110000000000000	1
202403211802	3	55.19161	1110000000000000	1	7.15957	1110000000000000	1
202403211832	3	55.19157	1110000000000000	1	7.15948	1110000000000000	1
202403211902	3	55.19156	1110000000000000	1	7.15950	1110000000000000	1
202403212032	3	55.19171	1110000000000000	1	7.15950	1110000000000000	1
202403212102	3	55.19185	1110000000000000	1	7.15944	1110000000000000	1
202403212132	3	55.19203	1110000000000000	1	7.15935	1110000000000000	1
202403212202	3	55.19217	1110000000000000	1	7.15918	1110000000000000	1
202403212232	3	55.19229	1110000000000000	1	7.15894	1110000000000000	1
202403212302	3	55.19236	1110000000000000	1	7.15858	1110000000000000	1
202403212332	3	55.19236	1110000000000000	1	7.15834	1110000000000000	1
202403220002	3	55.19233	1110000000000000	1	7.15822	1110000000000000	1
