202403250000	   2.142	1010000000011110	1	   6.250	1010000000011111	1	   5.790	1010000000011111	1	 296.020	1010000000010100	1	  37.300	1010000000010100	1	   3.186	1010000000011110	1	   6.620	1010000000011110	1	   2.694	1010000000011110	1	   2.189	1010000000011110	1	   6.870	1010000000011110	1	   6.010	1010000000011110	1	 309.840	1010000000010100	1	   1.406	1010000000011110	1	 199.000	1010000000010000	1	   1.188	1010000000010100	1	   1.190	1010000000010100	1 
202403250001	   2.224	1010000000011110	1	   8.333	1010000000011111	1	   5.840	1010000000011111	1	 299.560	1010000000010100	1	  37.280	1010000000010100	1	   3.168	1010000000011110	1	   6.670	1010000000011110	1	   2.707	1010000000011110	1	   2.212	1010000000011110	1	   6.850	1010000000011110	1	   6.040	1010000000011110	1	 307.840	1010000000010100	1	   1.430	1010000000011110	1	 198.000	1010000000010000	1	   1.167	1010000000010100	1	   1.186	1010000000010100	1 
202403250002	   2.281	1010000000011110	1	   7.692	1010000000011111	1	   5.850	1010000000011111	1	 301.130	1010000000010100	1	  35.440	1010000000010100	1	   3.050	1010000000011110	1	   6.820	1010000000011110	1	   2.670	1010000000011110	1	   2.226	1010000000011110	1	   6.940	1010000000011110	1	   6.180	1010000000011110	1	 307.320	1010000000010100	1	   1.474	1010000000011110	1	 193.000	1010000000010000	1	   1.178	1010000000010100	1	   1.179	1010000000010100	1 
202403250003	   2.305	1010000000011110	1	   7.692	1010000000011111	1	   5.890	1010000000011111	1	 298.680	1010000000010100	1	  36.550	1010000000010100	1	   3.056	1010000000011110	1	   6.760	1010000000011110	1	   2.701	1010000000011110	1	   2.274	1010000000011110	1	   7.070	1010000000011110	1	   6.160	1010000000011110	1	 308.360	1010000000010100	1	   1.485	1010000000011110	1	 193.000	1010000000010000	1	   1.213	1010000000010100	1	   1.176	1010000000010100	1 
202403250004	   2.250	1010000000011110	1	   8.333	1010000000011111	1	   5.880	1010000000011111	1	 296.790	1010000000010100	1	  37.820	1010000000010100	1	   3.144	1010000000011110	1	   6.800	1010000000011110	1	   2.649	1010000000011110	1	   2.224	1010000000011110	1	   6.980	1010000000011110	1	   6.200	1010000000011110	1	 308.520	1010000000010100	1	   1.479	1010000000011110	1	 192.000	1010000000010000	1	   1.158	1010000000010100	1	   1.170	1010000000010100	1 
202403250005	   2.265	1010000000011110	1	   8.333	1010000000011111	1	   5.920	1010000000011111	1	 297.970	1010000000010100	1	  39.320	1010000000010100	1	   3.028	1010000000011110	1	   4.870	1010000000011110	1	   2.664	1010000000011110	1	   2.232	1010000000011110	1	   6.990	1010000000011110	1	   6.120	1010000000011110	1	 306.920	1010000000010100	1	   1.451	1010000000011110	1	 195.000	1010000000010000	1	   1.157	1010000000010100	1	   1.170	1010000000010100	1 
202403250006	   2.283	1010000000011110	1	   8.333	1010000000011111	1	   5.930	1010000000011111	1	 300.150	1010000000010100	1	  41.620	1010000000010100	1	   3.146	1010000000011110	1	   6.880	1010000000011110	1	   2.640	1010000000011110	1	   2.225	1010000000011110	1	   7.070	1010000000011110	1	   6.240	1010000000011110	1	 307.830	1010000000010100	1	   1.471	1010000000011110	1	 191.000	1010000000010000	1	   1.159	1010000000010100	1	   1.161	1010000000010100	1 
202403250007	   2.243	1010000000011110	1	   9.091	1010000000011111	1	   5.940	1010000000011111	1	 299.950	1010000000010100	1	  35.390	1010000000010100	1	   3.017	1010000000011110	1	   6.950	1010000000011110	1	   2.601	1010000000011110	1	   2.189	1010000000011110	1	   7.100	1010000000011110	1	   6.230	1010000000011110	1	 308.970	1010000000010100	1	   1.458	1010000000011110	1	 192.000	1010000000010000	1	   1.161	1010000000010100	1	   1.158	1010000000010100	1 
202403250008	   2.212	1010000000011110	1	   8.333	1010000000011111	1	   5.910	1010000000011111	1	 301.040	1010000000010100	1	  40.370	1010000000010100	1	   3.056	1010000000011110	1	   6.770	1010000000011110	1	   2.635	1010000000011110	1	   2.210	1010000000011110	1	   7.200	1010000000011110	1	   6.130	1010000000011110	1	 308.200	1010000000010100	1	   1.438	1010000000011110	1	 194.000	1010000000010000	1	   1.185	1010000000010100	1	   1.153	1010000000010100	1 
202403250009	   2.287	1010000000011110	1	   8.333	1010000000011111	1	   5.910	1010000000011111	1	 292.650	1010000000010100	1	  40.640	1010000000010100	1	   3.144	1010000000011110	1	   6.800	1010000000011110	1	   2.595	1010000000011110	1	   2.197	1010000000011110	1	   7.180	1010000000011110	1	   6.170	1010000000011110	1	 307.280	1010000000010100	1	   1.464	1010000000011110	1	 193.000	1010000000010000	1	   1.127	1010000000010100	1	   1.152	1010000000010100	1 
