202403230032	1.340	1110000000011110	1	5.880	1110000000011111	1	5.128	1110000000011111	1	274.200	1110000000010100	1	26.300	1110000000010100	1	7.350	1110000000010100	1	1	0000000000000000	0	6.500	1110000000011110	1	5.490	1110000000011110	1	3.660	1110000000011111	1	7.700	1110000000011110	1	0.391	1110000000010100	1	0.698	1110000000010100	1	2.200	1110000000010100	1	0.03265	1110000000010100	1
202403230102	1.410	1110000000011110	1	7.140	1110000000011111	1	5.000	1110000000011111	1	291.100	1110000000010100	1	21.400	1110000000010100	1	7.350	1110000000010100	1	1	0000000000000000	0	6.490	1110000000011110	1	5.380	1110000000011110	1	3.540	1110000000011111	1	7.830	1110000000011110	1	0.411	1110000000010100	1	0.703	1110000000010100	1	2.090	1110000000010100	1	0.03614	1110000000010100	1
202403230132	1.270	1110000000011110	1	7.140	1110000000011111	1	4.938	1110000000011111	1	292.500	1110000000010100	1	19.500	1110000000010100	1	7.350	1110000000010100	1	1	0000000000000000	0	6.610	1110000000011110	1	5.370	1110000000011110	1	3.450	1110000000011111	1	8.140	1110000000011110	1	0.427	1110000000010100	1	0.715	1110000000010100	1	1.980	1110000000010100	1	0.03337	1110000000010100	1
202403230202	1.340	1110000000011110	1	7.140	1110000000011111	1	4.938	1110000000011111	1	293.900	1110000000010100	1	14.700	1110000000010100	1	7.350	1110000000010100	1	1	0000000000000000	0	6.630	1110000000011110	1	5.420	1110000000011110	1	3.420	1110000000011111	1	8.110	1110000000011110	1	0.436	1110000000010100	1	0.726	1110000000010100	1	2.180	1110000000010100	1	0.03521	1110000000010100	1
202403230232	1.250	1110000000011110	1	7.140	1110000000011111	1	4.878	1110000000011111	1	286.900	1110000000010100	1	20.300	1110000000010100	1	7.350	1110000000010100	1	1	0000000000000000	0	6.710	1110000000011110	1	5.370	1110000000011110	1	3.370	1110000000011111	1	8.380	1110000000011110	1	0.447	1110000000010100	1	0.726	1110000000010100	1	1.840	1110000000010100	1	0.03366	1110000000010100	1
202403230302	1.140	1110000000011110	1	7.140	1110000000011111	1	4.762	1110000000011111	1	289.700	1110000000010100	1	20.600	1110000000010100	1	7.350	1110000000010100	1	1	0000000000000000	0	6.740	1110000000011110	1	5.300	1110000000011110	1	3.220	1110000000011111	1	8.570	1110000000011110	1	0.471	1110000000010100	1	0.741	1110000000010100	1	1.870	1110000000010100	1	0.03221	1110000000010100	1
202403230332	1.260	1110000000011110	1	7.690	1110000000011111	1	5.000	1110000000011111	1	292.500	1110000000010100	1	12.500	1110000000010100	1	7.350	1110000000010100	1	1	0000000000000000	0	6.840	1110000000011110	1	5.550	1110000000011110	1	3.310	1110000000011111	1	8.430	1110000000011110	1	0.467	1110000000010100	1	0.752	1110000000010100	1	2.140	1110000000010100	1	0.03229	1110000000010100	1
202403230402	1.180	1110000000011110	1	7.690	1110000000011111	1	4.762	1110000000011111	1	291.100	1110000000010100	1	15.600	1110000000010100	1	7.350	1110000000010100	1	1	0000000000000000	0	6.720	1110000000011110	1	5.260	1110000000011110	1	3.240	1110000000011111	1	8.590	1110000000011110	1	0.468	1110000000010100	1	0.733	1110000000010100	1	1.700	1110000000010100	1	0.03334	1110000000010100	1
202403230432	1.210	1110000000011110	1	7.690	1110000000011111	1	5.063	1110000000011111	1	292.500	1110000000010100	1	16.600	1110000000010100	1	7.350	1110000000010100	1	1	0000000000000000	0	6.970	1110000000011110	1	5.570	1110000000011110	1	3.320	1110000000011111	1	8.720	1110000000011110	1	0.470	1110000000010100	1	0.752	1110000000010100	1	1.870	1110000000010100	1	0.03024	1110000000010100	1
202403230502	1.320	1110000000011110	1	7.690	1110000000011111	1	5.063	1110000000011111	1	293.900	1110000000010100	1	14.800	1110000000010100	1	7.350	1110000000010100	1	1	0000000000000000	0	6.800	1110000000011110	1	5.580	1110000000011110	1	3.350	1110000000011111	1	8.290	1110000000011110	1	0.459	1110000000010100	1	0.751	1110000000010100	1	2.170	1110000000010100	1	0.03299	1110000000010100	1
202403230532	1.420	1110000000011110	1	7.140	1110000000011111	1	5.128	1110000000011111	1	286.900	1110000000010100	1	16.600	1110000000010100	1	7.350	1110000000010100	1	1	0000000000000000	0	6.860	1110000000011110	1	5.620	1110000000011110	1	3.410	1110000000011111	1	8.370	1110000000011110	1	0.450	1110000000010100	1	0.746	1110000000010100	1	2.050	1110000000010100	1	0.03460	1110000000010100	1
202403230602	1.390	1110000000011110	1	7.690	1110000000011111	1	5.000	1110000000011111	1	289.700	1110000000010100	1	15.600	1110000000010100	1	7.350	1110000000010100	1	1	0000000000000000	0	6.670	1110000000011110	1	5.510	1110000000011110	1	3.370	1110000000011111	1	8.070	1110000000011110	1	0.448	1110000000010100	1	0.743	1110000000010100	1	2.170	1110000000010100	1	0.03562	1110000000010100	1
202403230632	1.380	1110000000011110	1	7.690	1110000000011111	1	4.706	1110000000011111	1	293.900	1110000000010100	1	17.100	1110000000010100	1	7.400	1110000000010100	1	1	0000000000000000	0	6.370	1110000000011110	1	5.110	1110000000011110	1	3.310	1110000000011111	1	7.940	1110000000011110	1	0.436	1110000000010100	1	0.707	1110000000010100	1	1.890	1110000000010100	1	0.03992	1110000000010100	1
202403230702	1.500	1110000000011110	1	5.880	1110000000011111	1	4.396	1110000000011111	1	285.500	1110000000010100	1	23.800	1110000000010100	1	7.350	1110000000010100	1	1	0000000000000000	0	5.970	1110000000011110	1	4.750	1110000000011110	1	3.300	1110000000011111	1	7.500	1110000000011110	1	0.406	1110000000010100	1	0.663	1110000000010100	1	1.510	1110000000010100	1	0.04973	1110000000010100	1
202403230732	1.520	1110000000011110	1	6.670	1110000000011111	1	4.545	1110000000011111	1	288.300	1110000000010100	1	21.700	1110000000010100	1	7.350	1110000000010100	1	1	0000000000000000	0	6.140	1110000000011110	1	4.920	1110000000011110	1	3.360	1110000000011111	1	7.660	1110000000011110	1	0.410	1110000000010100	1	0.675	1110000000010100	1	1.620	1110000000010100	1	0.04714	1110000000010100	1
202403230802	1.510	1110000000011110	1	7.140	1110000000011111	1	4.494	1110000000011111	1	286.900	1110000000010100	1	23.200	1110000000010100	1	7.350	1110000000010100	1	1	0000000000000000	0	6.080	1110000000011110	1	4.870	1110000000011110	1	3.380	1110000000011111	1	7.590	1110000000011110	1	0.400	1110000000010100	1	0.665	1110000000010100	1	1.600	1110000000010100	1	0.04790	1110000000010100	1
202403230832	1.660	1110000000011110	1	6.250	1110000000011111	1	4.706	1110000000011111	1	293.900	1110000000010100	1	18.200	1110000000010100	1	7.350	1110000000010100	1	1	0000000000000000	0	6.360	1110000000011110	1	5.120	1110000000011110	1	3.430	1110000000011111	1	7.900	1110000000011110	1	0.414	1110000000010100	1	0.690	1110000000010100	1	1.780	1110000000010100	1	0.04802	1110000000010100	1
