202403230032	3	54.16041	1110000000000000	1	7.86507	1110000000000000	1
202403230102	3	54.16042	1110000000000000	1	7.86507	1110000000000000	1
202403230132	3	54.16040	1110000000000000	1	7.86510	1110000000000000	1
202403230202	3	54.16037	1110000000000000	1	7.86507	1110000000000000	1
202403230232	3	54.16033	1110000000000000	1	7.86507	1110000000000000	1
202403230302	3	54.16032	1110000000000000	1	7.86512	1110000000000000	1
202403230332	3	54.16026	1110000000000000	1	7.86518	1110000000000000	1
202403230402	3	54.16009	1110000000000000	1	7.86540	1110000000000000	1
202403230432	3	54.16007	1110000000000000	1	7.86563	1110000000000000	1
202403230502	3	54.16008	1110000000000000	1	7.86578	1110000000000000	1
202403230532	3	54.16008	1110000000000000	1	7.86582	1110000000000000	1
202403230602	3	54.16002	1110000000000000	1	7.86591	1110000000000000	1
202403230632	3	54.16000	1110000000000000	1	7.86602	1110000000000000	1
202403230702	3	54.16005	1110000000000000	1	7.86600	1110000000000000	1
202403230732	3	54.16008	1110000000000000	1	7.86593	1110000000000000	1
202403230802	3	54.16008	1110000000000000	1	7.86587	1110000000000000	1
202403230832	3	54.16011	1110000000000000	1	7.86582	1110000000000000	1
202403230902	3	54.16011	1110000000000000	1	7.86582	1110000000000000	1
202403230932	3	54.16014	1110000000000000	1	7.86580	1110000000000000	1
202403231002	3	54.16017	1110000000000000	1	7.86578	1110000000000000	1
202403231032	3	54.16017	1110000000000000	1	7.86582	1110000000000000	1
202403231102	3	54.16022	1110000000000000	1	7.86585	1110000000000000	1
202403231132	3	54.16040	1110000000000000	1	7.86559	1110000000000000	1
202403231202	3	54.16039	1110000000000000	1	7.86535	1110000000000000	1
202403231232	3	54.16040	1110000000000000	1	7.86525	1110000000000000	1
202403231302	3	54.16042	1110000000000000	1	7.86518	1110000000000000	1
202403231332	3	54.16042	1110000000000000	1	7.86516	1110000000000000	1
202403231402	3	54.16039	1110000000000000	1	7.86512	1110000000000000	1
202403231432	3	54.16038	1110000000000000	1	7.86514	1110000000000000	1
202403231502	3	54.16036	1110000000000000	1	7.86516	1110000000000000	1
202403231532	3	54.16034	1110000000000000	1	7.86516	1110000000000000	1
202403231602	3	54.16030	1110000000000000	1	7.86518	1110000000000000	1
202403231632	3	54.16023	1110000000000000	1	7.86522	1110000000000000	1
202403231702	3	54.16009	1110000000000000	1	7.86563	1110000000000000	1
202403231732	3	54.16008	1110000000000000	1	7.86570	1110000000000000	1
202403231802	3	54.16012	1110000000000000	1	7.86591	1110000000000000	1
202403231832	3	54.16009	1110000000000000	1	7.86597	1110000000000000	1
202403231902	3	54.16007	1110000000000000	1	7.86602	1110000000000000	1
202403231932	3	54.16008	1110000000000000	1	7.86597	1110000000000000	1
202403232002	3	54.16013	1110000000000000	1	7.86595	1110000000000000	1
202403232032	3	54.16013	1110000000000000	1	7.86582	1110000000000000	1
202403232102	3	54.16017	1110000000000000	1	7.86582	1110000000000000	1
202403232132	3	54.16018	1110000000000000	1	7.86582	1110000000000000	1
202403232202	3	54.16021	1110000000000000	1	7.86582	1110000000000000	1
202403232232	3	54.16024	1110000000000000	1	7.86580	1110000000000000	1
202403232302	3	54.16034	1110000000000000	1	7.86580	1110000000000000	1
202403232332	3	54.16041	1110000000000000	1	7.86552	1110000000000000	1
202403240002	3	54.16040	1110000000000000	1	7.86537	1110000000000000	1
