202403260032	3	54.16034	1110000000000000	1	7.86527	1110000000000000	1
202403260102	3	54.16038	1110000000000000	1	7.86516	1110000000000000	1
202403260132	3	54.16041	1110000000000000	1	7.86507	1110000000000000	1
202403260202	3	54.16044	1110000000000000	1	7.86505	1110000000000000	1
202403260232	3	54.16045	1110000000000000	1	7.86510	1110000000000000	1
202403260302	3	54.16043	1110000000000000	1	7.86505	1110000000000000	1
202403260332	3	54.16038	1110000000000000	1	7.86507	1110000000000000	1
202403260402	3	54.16034	1110000000000000	1	7.86512	1110000000000000	1
202403260532	3	54.16022	1110000000000000	1	7.86520	1110000000000000	1
202403260602	3	54.16005	1110000000000000	1	7.86550	1110000000000000	1
202403260632	3	54.16007	1110000000000000	1	7.86572	1110000000000000	1
202403260702	3	54.16004	1110000000000000	1	7.86580	1110000000000000	1
202403260732	3	54.16003	1110000000000000	1	7.86587	1110000000000000	1
202403260802	3	54.16005	1110000000000000	1	7.86597	1110000000000000	1
202403260832	3	54.16003	1110000000000000	1	7.86602	1110000000000000	1
202403260902	3	54.16003	1110000000000000	1	7.86602	1110000000000000	1
202403260932	3	54.16007	1110000000000000	1	7.86602	1110000000000000	1
202403261002	3	54.16011	1110000000000000	1	7.86595	1110000000000000	1
202403261032	3	54.16012	1110000000000000	1	7.86582	1110000000000000	1
202403261102	3	54.16011	1110000000000000	1	7.86574	1110000000000000	1
202403261132	3	54.16011	1110000000000000	1	7.86570	1110000000000000	1
202403261202	3	54.16012	1110000000000000	1	7.86561	1110000000000000	1
202403261232	3	54.16021	1110000000000000	1	7.86527	1110000000000000	1
202403261302	3	54.16032	1110000000000000	1	7.86525	1110000000000000	1
202403261332	3	54.16034	1110000000000000	1	7.86518	1110000000000000	1
202403261402	3	54.16040	1110000000000000	1	7.86518	1110000000000000	1
202403261432	3	54.16044	1110000000000000	1	7.86514	1110000000000000	1
202403261502	3	54.16042	1110000000000000	1	7.86512	1110000000000000	1
202403261532	3	54.16042	1110000000000000	1	7.86507	1110000000000000	1
202403261602	3	54.16037	1110000000000000	1	7.86514	1110000000000000	1
202403261702	3	54.16033	1110000000000000	1	7.86512	1110000000000000	1
202403261732	3	54.16031	1110000000000000	1	7.86510	1110000000000000	1
202403261802	3	54.16023	1110000000000000	1	7.86522	1110000000000000	1
202403261832	3	54.16004	1110000000000000	1	7.86555	1110000000000000	1
202403261902	3	54.16008	1110000000000000	1	7.86576	1110000000000000	1
202403261932	3	54.16009	1110000000000000	1	7.86585	1110000000000000	1
202403262002	3	54.16012	1110000000000000	1	7.86587	1110000000000000	1
202403262032	3	54.16005	1110000000000000	1	7.86597	1110000000000000	1
202403262102	3	54.16004	1110000000000000	1	7.86600	1110000000000000	1
202403262132	3	54.16007	1110000000000000	1	7.86602	1110000000000000	1
202403262202	3	54.16010	1110000000000000	1	7.86593	1110000000000000	1
202403262232	3	54.16010	1110000000000000	1	7.86582	1110000000000000	1
202403262302	3	54.16011	1110000000000000	1	7.86576	1110000000000000	1
202403262332	3	54.16014	1110000000000000	1	7.86574	1110000000000000	1
202403270002	3	54.16015	1110000000000000	1	7.86570	1110000000000000	1
